customer_id,gender,senior_citizen,partner,dependents,tenure,contract,internet_service,tech_support,online_security,paperless_billing,payment_method,monthly_charges,total_charges,num_support_calls,churn
CUST-00237,Female,0,No,No,31,Month-to-month,Fiber optic,No internet service,Yes,Yes,Bank transfer,68.95,2035.07,2,0
CUST-00238,Female,0,No,No,22,One year,DSL,Yes,No,No,Electronic check,70.65,1486.77,0,1
CUST-00239,Female,0,No,Yes,45,One year,Fiber optic,No internet service,Yes,Yes,Credit card,33.21,1372.93,2,0
CUST-00240,Female,0,Yes,No,10,Month-to-month,Fiber optic,No internet service,No internet service,Yes,Mailed check,43.18,442.04,0,0
CUST-00241,Female,1,Yes,No,42,Two year,Fiber optic,No,No internet service,Yes,Credit card,44.71,1634.96,4,1
CUST-00242,Female,0,Yes,No,6,Month-to-month,No,No internet service,No internet service,No,Electronic check,60.48,384.0,2,1
CUST-00243,Female,0,No,No,47,One year,No,No internet service,No,Yes,Mailed check,114.62,5072.08,1,0
CUST-00244,Female,0,No,No,45,Month-to-month,Fiber optic,No internet service,No,No,Mailed check,41.67,1860.27,1,0
CUST-00245,Female,0,Yes,Yes,6,One year,Fiber optic,No,No,No,Mailed check,40.58,271.32,2,0
CUST-00246,Female,0,No,No,55,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,36.67,2007.24,5,1
CUST-00247,Male,0,No,No,30,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,80.89,2272.99,6,1
CUST-00248,Female,0,Yes,Yes,57,Month-to-month,DSL,Yes,Yes,No,Credit card,63.97,3232.14,1,0
CUST-00249,Male,0,No,No,3,Month-to-month,No,No,Yes,No,Credit card,42.59,155.05,1,0
CUST-00250,Male,0,Yes,No,13,Month-to-month,No,Yes,No internet service,Yes,Electronic check,55.93,778.68,4,0
CUST-00251,Female,0,No,Yes,36,One year,DSL,No internet service,No,Yes,Credit card,45.21,1475.63,3,0
CUST-00252,Female,0,Yes,No,13,Two year,No,Yes,No internet service,Yes,Mailed check,72.4,888.13,3,0
CUST-00253,Male,0,No,No,24,Month-to-month,No,Yes,No,Yes,Mailed check,120.0,2974.95,3,0
CUST-00254,Male,0,No,Yes,48,Two year,Fiber optic,Yes,No internet service,Yes,Electronic check,78.77,3830.74,0,0
CUST-00255,Female,0,Yes,No,10,One year,No,Yes,No,No,Bank transfer,62.68,601.49,4,1
CUST-00256,Male,1,No,No,49,Two year,DSL,Yes,Yes,Yes,Credit card,48.38,2335.35,1,0
CUST-00257,Male,0,Yes,Yes,7,One year,DSL,No,No,Yes,Mailed check,31.41,229.79,1,1
CUST-00258,Male,0,No,No,12,One year,DSL,Yes,No,Yes,Credit card,83.34,1000.9,3,0
CUST-00259,Female,0,No,No,42,Month-to-month,Fiber optic,No internet service,No,No,Electronic check,81.98,3260.06,1,0
CUST-00260,Female,0,Yes,No,57,One year,Fiber optic,No,No,Yes,Credit card,53.35,3079.62,2,0
CUST-00261,Female,0,No,No,12,Two year,No,No,No,No,Mailed check,95.33,1087.72,1,1
CUST-00262,Male,0,Yes,No,21,Month-to-month,DSL,No,No internet service,No,Mailed check,65.53,1392.59,3,1
CUST-00263,Male,1,Yes,Yes,67,Month-to-month,DSL,Yes,Yes,Yes,Electronic check,84.37,4881.47,1,0
CUST-00264,Female,0,Yes,No,72,Month-to-month,Fiber optic,Yes,No,No,Credit card,72.4,4990.77,3,1
CUST-00265,Female,1,No,No,42,Two year,DSL,No internet service,No internet service,No,Bank transfer,60.57,2468.82,1,0
CUST-00266,Female,0,No,No,32,Month-to-month,Fiber optic,No,No,No,Credit card,41.13,1307.15,4,0
CUST-00267,Female,0,No,No,25,One year,Fiber optic,Yes,No internet service,No,Mailed check,61.36,1577.64,1,0
CUST-00268,Female,0,Yes,No,44,Two year,No,No,No,Yes,Electronic check,86.05,3729.27,3,0
CUST-00269,Female,0,No,Yes,43,Two year,Fiber optic,No,Yes,No,Bank transfer,52.3,2208.74,2,0
CUST-00270,Male,0,Yes,No,21,Month-to-month,DSL,Yes,No,No,Electronic check,75.99,1484.65,1,0
CUST-00271,Male,1,No,No,1,One year,DSL,Yes,No,No,Bank transfer,37.93,75.78,5,1
CUST-00272,Male,0,No,No,11,Two year,DSL,No,Yes,No,Electronic check,84.5,933.14,1,1
CUST-00273,Male,0,No,No,69,Month-to-month,No,No,No,No,Electronic check,72.82,4651.98,2,1
CUST-00274,Male,0,Yes,No,30,One year,Fiber optic,No,Yes,Yes,Bank transfer,34.95,1002.5,0,1
CUST-00275,Female,0,Yes,Yes,35,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,59.4,1944.04,2,0
CUST-00276,Male,1,Yes,No,34,One year,DSL,Yes,No internet service,Yes,Electronic check,88.29,2901.79,0,0
CUST-00277,Male,0,No,Yes,57,Month-to-month,No,Yes,No internet service,No,Electronic check,33.52,1754.49,1,0
CUST-00278,Female,0,No,Yes,4,Month-to-month,DSL,No,No,Yes,Credit card,38.23,169.36,0,1
CUST-00279,Male,0,No,No,6,Month-to-month,Fiber optic,No internet service,No,No,Electronic check,63.26,438.04,2,1
CUST-00280,Female,0,No,No,20,Month-to-month,Fiber optic,No,No,Yes,Electronic check,118.33,2458.03,0,1
CUST-00281,Female,0,Yes,No,35,Month-to-month,DSL,Yes,Yes,Yes,Credit card,48.19,1603.75,0,0
CUST-00282,Female,0,Yes,No,48,One year,Fiber optic,Yes,No,Yes,Bank transfer,77.38,3770.09,1,0
CUST-00283,Male,0,No,No,35,Month-to-month,DSL,Yes,No,Yes,Electronic check,71.5,2348.41,1,1
CUST-00284,Female,1,Yes,Yes,32,Month-to-month,Fiber optic,No internet service,No,No,Credit card,50.26,1506.17,1,0
CUST-00285,Female,1,Yes,No,68,One year,No,No,No,Yes,Mailed check,69.03,4703.7,1,0
CUST-00286,Male,0,Yes,Yes,11,One year,Fiber optic,No internet service,Yes,Yes,Bank transfer,53.8,610.05,1,0
CUST-00287,Male,0,No,No,41,Month-to-month,No,No,No internet service,Yes,Bank transfer,56.05,2270.24,0,0
CUST-00288,Female,0,Yes,No,39,Two year,Fiber optic,No,Yes,Yes,Mailed check,23.47,856.1,4,0
CUST-00289,Female,0,No,Yes,34,Month-to-month,DSL,No,No,Yes,Mailed check,64.39,2053.19,2,0
CUST-00290,Female,0,No,Yes,58,Two year,Fiber optic,No,No,Yes,Bank transfer,87.48,4451.62,0,0
CUST-00291,Male,0,No,Yes,19,Month-to-month,Fiber optic,No,No,No,Mailed check,66.44,1322.17,0,1
CUST-00292,Female,0,Yes,No,69,One year,DSL,Yes,No,No,Electronic check,92.26,5710.3,2,0
CUST-00293,Male,1,Yes,No,24,Two year,Fiber optic,No,No,No,Bank transfer,79.51,1836.96,3,0
CUST-00294,Female,0,No,No,39,Two year,Fiber optic,No internet service,No,Yes,Bank transfer,63.51,2203.01,1,0
CUST-00295,Female,1,Yes,No,38,One year,Fiber optic,Yes,Yes,Yes,Bank transfer,49.3,1820.88,1,0
CUST-00296,Female,0,Yes,No,62,One year,DSL,No,No internet service,Yes,Bank transfer,52.84,3024.76,1,0
CUST-00297,Male,0,Yes,No,32,Month-to-month,No,No internet service,No,No,Bank transfer,28.24,899.44,2,0
CUST-00298,Female,1,No,Yes,20,One year,Fiber optic,No,No internet service,Yes,Credit card,58.32,1138.08,1,0
CUST-00299,Male,0,No,No,1,One year,DSL,No,Yes,Yes,Credit card,68.65,119.37,0,0
CUST-00300,Male,0,No,No,26,Two year,DSL,Yes,No internet service,Yes,Credit card,107.89,2480.77,0,0
CUST-00301,Male,0,No,No,60,Month-to-month,No,No,No,Yes,Electronic check,78.21,4207.22,1,0
CUST-00302,Female,1,Yes,Yes,0,Month-to-month,Fiber optic,No internet service,No,Yes,Electronic check,43.38,41.59,3,1
CUST-00303,Male,0,Yes,No,65,One year,Fiber optic,No internet service,Yes,No,Mailed check,29.02,1866.05,2,0
CUST-00304,Male,1,Yes,No,39,Month-to-month,DSL,Yes,Yes,No,Bank transfer,59.84,2157.11,1,0
CUST-00305,Female,0,No,Yes,10,Month-to-month,Fiber optic,No internet service,No internet service,Yes,Electronic check,85.29,872.88,0,1
CUST-00306,Female,0,Yes,Yes,22,Month-to-month,Fiber optic,No,No,Yes,Electronic check,59.48,1212.09,1,0
CUST-00307,Female,0,No,No,40,One year,DSL,No,No,Yes,Electronic check,78.55,3162.79,1,0
CUST-00308,Female,0,Yes,No,23,Month-to-month,No,Yes,No,Yes,Bank transfer,60.47,1443.71,2,0
CUST-00309,Male,0,Yes,No,7,Month-to-month,DSL,Yes,No,Yes,Credit card,82.93,638.85,0,0
CUST-00310,Female,0,No,No,48,Month-to-month,DSL,No,No,Yes,Mailed check,25.07,1060.54,3,1
CUST-00311,Male,0,Yes,No,49,Two year,Fiber optic,No,No internet service,Yes,Bank transfer,105.1,4811.31,1,1
CUST-00312,Male,0,Yes,No,8,One year,Fiber optic,No internet service,Yes,Yes,Electronic check,37.19,334.23,2,1
CUST-00313,Female,0,Yes,Yes,20,Month-to-month,DSL,Yes,No internet service,No,Electronic check,84.84,1575.7,1,1
CUST-00314,Female,0,Yes,No,17,Month-to-month,Fiber optic,No internet service,No,No,Bank transfer,58.2,995.82,0,1
CUST-00315,Male,0,Yes,Yes,48,One year,DSL,No,Yes,Yes,Mailed check,62.1,3014.86,1,0
CUST-00316,Male,0,Yes,No,53,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,58.97,3076.05,2,0
CUST-00317,Male,0,Yes,No,53,One year,Fiber optic,Yes,No,No,Electronic check,71.39,3628.88,0,0
CUST-00318,Male,0,No,No,68,Month-to-month,No,No,No,Yes,Credit card,76.44,4884.09,0,1
CUST-00319,Female,0,No,Yes,56,Two year,Fiber optic,No internet service,Yes,No,Bank transfer,91.46,5157.55,3,0
CUST-00320,Male,0,Yes,Yes,23,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,100.2,2186.47,3,1
CUST-00321,Female,0,No,No,7,One year,Fiber optic,No,No,No,Mailed check,73.3,577.72,1,1
CUST-00322,Male,0,Yes,No,44,Month-to-month,DSL,No,Yes,Yes,Credit card,107.84,4438.65,3,0
CUST-00323,Male,0,No,No,66,Two year,DSL,No,Yes,Yes,Credit card,67.32,4345.73,0,0
CUST-00324,Male,0,No,No,71,Two year,No,No,No,No,Mailed check,91.94,6535.99,2,0
CUST-00325,Male,0,No,Yes,16,One year,DSL,No internet service,No,No,Electronic check,75.72,1200.48,1,0
CUST-00326,Female,0,Yes,No,17,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,51.27,827.33,0,0
CUST-00327,Female,1,No,Yes,2,Month-to-month,DSL,Yes,No,No,Mailed check,69.53,178.9,3,1
CUST-00328,Male,0,Yes,No,10,Two year,No,Yes,No,No,Mailed check,77.58,828.96,1,0
CUST-00329,Female,0,Yes,No,40,One year,DSL,No internet service,No,Yes,Credit card,64.2,2482.96,3,0
CUST-00330,Female,0,No,No,39,Month-to-month,No,No,Yes,Yes,Mailed check,75.32,2679.76,0,0
CUST-00331,Male,0,Yes,No,27,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,86.63,2381.04,0,1
CUST-00332,Female,0,No,Yes,22,Month-to-month,DSL,No,No,No,Electronic check,64.42,1463.95,3,1
CUST-00333,Female,0,No,Yes,60,Two year,Fiber optic,No,No,Yes,Mailed check,18.0,1079.42,0,0
CUST-00334,Male,0,No,No,33,One year,Fiber optic,No,Yes,Yes,Mailed check,106.96,3419.27,1,1
CUST-00335,Female,0,No,No,59,One year,DSL,Yes,Yes,Yes,Mailed check,57.56,3441.47,1,0
CUST-00336,Male,0,No,No,70,One year,DSL,No,No,Yes,Electronic check,44.42,3094.59,2,0
CUST-00337,Male,0,Yes,No,23,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,36.9,766.61,2,1
CUST-00338,Male,0,No,No,14,Month-to-month,Fiber optic,Yes,No internet service,Yes,Bank transfer,56.59,846.44,2,1
CUST-00339,Female,0,No,No,69,Month-to-month,DSL,Yes,No internet service,Yes,Bank transfer,50.93,3323.82,5,0
CUST-00340,Female,0,Yes,No,46,One year,No,Yes,No,Yes,Bank transfer,46.57,2162.54,2,0
CUST-00341,Female,1,Yes,Yes,21,Month-to-month,DSL,No,No,Yes,Bank transfer,47.95,1016.98,1,0
CUST-00342,Male,0,Yes,No,45,Month-to-month,DSL,Yes,No,Yes,Bank transfer,78.24,3408.78,1,0
CUST-00343,Female,0,Yes,Yes,37,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,115.76,3954.6,2,0
CUST-00344,Male,0,No,Yes,66,Month-to-month,DSL,No,No,No,Bank transfer,85.51,4893.02,0,0
CUST-00345,Female,0,Yes,No,18,One year,DSL,No internet service,No internet service,Yes,Credit card,93.06,1576.32,1,0
CUST-00346,Female,0,No,No,72,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,55.56,3864.74,0,0
CUST-00347,Male,0,No,No,68,Month-to-month,DSL,No,No,Yes,Bank transfer,67.62,4569.98,0,0
CUST-00348,Female,0,No,No,13,One year,DSL,No,No,No,Electronic check,75.66,900.73,2,0
CUST-00349,Female,0,No,No,12,Month-to-month,Fiber optic,No,Yes,No,Electronic check,48.51,555.71,0,1
CUST-00350,Male,0,No,No,38,Month-to-month,Fiber optic,No internet service,No,No,Credit card,54.36,2016.07,2,0
CUST-00351,Male,0,No,Yes,3,Month-to-month,No,No internet service,No internet service,Yes,Mailed check,86.36,308.32,0,1
CUST-00352,Male,0,No,Yes,21,Two year,Fiber optic,No,Yes,Yes,Bank transfer,92.26,1768.4,0,1
CUST-00353,Male,0,Yes,No,31,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,66.69,1840.2,4,0
CUST-00354,Male,0,No,No,70,One year,DSL,No,Yes,Yes,Electronic check,35.12,2358.08,2,0
CUST-00355,Female,0,No,No,72,Two year,Fiber optic,No,No,No,Mailed check,57.61,3949.96,3,0
CUST-00356,Female,0,No,No,11,One year,DSL,No,No,Yes,Electronic check,28.97,340.27,1,0
CUST-00357,Female,0,Yes,No,65,Month-to-month,DSL,No,No,No,Mailed check,66.88,3960.43,2,1
CUST-00358,Female,0,No,Yes,6,One year,No,No,No,No,Electronic check,71.39,435.02,1,0
CUST-00359,Male,0,No,No,54,Month-to-month,Fiber optic,Yes,No internet service,No,Bank transfer,58.23,3106.16,1,0
CUST-00360,Male,0,No,No,61,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,71.04,4396.67,1,0
CUST-00361,Male,0,Yes,No,65,Month-to-month,DSL,Yes,No internet service,No,Mailed check,75.42,4500.15,1,0
CUST-00362,Male,0,No,No,16,Month-to-month,DSL,No,No,Yes,Mailed check,71.42,1189.62,1,0
CUST-00363,Male,0,Yes,Yes,65,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,34.96,2225.18,2,0
CUST-00364,Female,0,No,No,8,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,58.67,521.03,1,1
CUST-00365,Female,0,Yes,No,37,Month-to-month,Fiber optic,Yes,No,No,Mailed check,75.25,2612.6,5,0
CUST-00366,Female,0,No,No,34,Month-to-month,DSL,No,No internet service,No,Mailed check,104.47,3163.54,3,1
CUST-00367,Female,0,No,No,23,One year,DSL,No,No,Yes,Bank transfer,58.2,1212.08,1,0
CUST-00368,Male,0,Yes,No,1,Two year,Fiber optic,No,No,No,Bank transfer,78.77,151.94,2,0
CUST-00369,Male,0,Yes,No,56,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,86.95,4854.55,0,1
CUST-00370,Female,0,No,No,24,One year,DSL,No internet service,Yes,No,Electronic check,60.08,1379.67,5,1
CUST-00371,Male,0,No,Yes,48,Month-to-month,DSL,No internet service,No internet service,Yes,Electronic check,93.71,3944.05,2,0
CUST-00372,Male,0,No,No,29,Month-to-month,DSL,No,No internet service,Yes,Bank transfer,95.05,2452.31,1,1
CUST-00373,Female,0,No,Yes,27,Month-to-month,DSL,No,No,Yes,Mailed check,99.51,2618.52,0,0
CUST-00374,Female,0,No,No,64,Month-to-month,Fiber optic,No,Yes,No,Credit card,76.46,4909.24,1,1
CUST-00375,Female,0,Yes,Yes,6,Month-to-month,DSL,No,Yes,No,Electronic check,120.0,764.35,4,1
CUST-00376,Female,1,Yes,No,53,Month-to-month,Fiber optic,Yes,No internet service,Yes,Electronic check,49.62,2539.06,1,1
CUST-00377,Female,0,Yes,Yes,54,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,118.1,6049.27,3,1
CUST-00378,Female,0,Yes,No,27,Month-to-month,No,Yes,Yes,Yes,Credit card,84.21,2318.89,1,0
CUST-00379,Female,0,No,Yes,19,Month-to-month,No,No internet service,No,No,Bank transfer,98.51,1920.67,1,1
CUST-00380,Male,0,Yes,Yes,0,Month-to-month,DSL,No,No internet service,Yes,Electronic check,57.0,50.15,1,1
CUST-00381,Male,0,No,Yes,68,Month-to-month,DSL,No internet service,Yes,Yes,Electronic check,86.11,5654.2,0,0
CUST-00382,Female,1,Yes,No,69,Month-to-month,DSL,Yes,No,Yes,Credit card,100.67,6885.71,4,0
CUST-00383,Male,0,Yes,Yes,17,Month-to-month,Fiber optic,No,No,Yes,Mailed check,37.82,673.64,2,1
CUST-00384,Female,0,Yes,No,2,Month-to-month,DSL,No,No,No,Mailed check,60.92,171.52,4,1
CUST-00385,Male,0,Yes,No,8,Month-to-month,Fiber optic,No internet service,Yes,Yes,Credit card,18.0,141.97,0,0
CUST-00386,Female,1,Yes,No,4,Month-to-month,DSL,No internet service,No internet service,Yes,Electronic check,60.54,282.64,2,1
CUST-00387,Male,0,No,Yes,60,Two year,DSL,Yes,No,Yes,Mailed check,44.6,2584.22,3,0
CUST-00388,Male,0,Yes,Yes,65,Month-to-month,Fiber optic,No internet service,No internet service,Yes,Bank transfer,59.56,3501.99,0,0
CUST-00389,Female,0,Yes,No,11,Month-to-month,Fiber optic,No internet service,No,Yes,Credit card,120.0,1434.17,1,1
CUST-00390,Female,1,No,No,54,Month-to-month,Fiber optic,No internet service,No internet service,Yes,Mailed check,107.95,5250.9,0,0
CUST-00391,Female,0,Yes,Yes,13,Two year,No,No,No,No,Electronic check,29.01,400.74,3,1
CUST-00392,Male,0,No,Yes,26,One year,DSL,No internet service,No,Yes,Electronic check,78.89,1946.37,0,0
CUST-00393,Female,0,No,No,43,One year,DSL,Yes,Yes,Yes,Electronic check,84.97,3178.19,2,0
CUST-00394,Female,0,Yes,Yes,52,Two year,Fiber optic,Yes,No internet service,Yes,Mailed check,56.55,2791.83,0,0
CUST-00395,Male,0,Yes,No,63,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,69.46,4197.58,3,0
CUST-00396,Female,0,No,No,3,Two year,Fiber optic,No,No,Yes,Mailed check,71.9,281.96,3,1
CUST-00397,Female,0,Yes,No,14,Month-to-month,DSL,No internet service,No,No,Electronic check,31.33,437.56,2,1
CUST-00398,Female,0,Yes,No,20,One year,No,No,No,Yes,Bank transfer,39.22,711.71,1,0
CUST-00399,Female,0,Yes,No,22,Month-to-month,DSL,No,No,No,Credit card,69.31,1576.63,1,0
CUST-00400,Male,0,Yes,No,72,Month-to-month,Fiber optic,No,No,Yes,Electronic check,67.49,4605.56,1,0
CUST-00401,Male,0,No,No,56,Two year,Fiber optic,No,No,Yes,Bank transfer,47.29,2400.99,3,0
CUST-00402,Female,0,No,Yes,23,Month-to-month,No,No,No,Yes,Bank transfer,45.14,1066.92,5,1
CUST-00403,Male,0,No,No,70,Two year,Fiber optic,No,No,No,Bank transfer,62.76,3868.38,0,0
CUST-00404,Male,0,Yes,No,36,Month-to-month,No,No,No,Yes,Electronic check,87.15,2788.02,1,1
CUST-00405,Female,0,No,No,36,One year,DSL,No,No internet service,No,Bank transfer,63.09,2171.51,1,0
CUST-00406,Female,0,No,No,31,Two year,Fiber optic,No internet service,No,Yes,Bank transfer,105.57,3188.16,1,1
CUST-00407,Male,0,No,No,10,Month-to-month,No,No,Yes,No,Bank transfer,47.6,485.19,1,0
CUST-00408,Female,0,No,No,68,Two year,Fiber optic,No,No,Yes,Credit card,69.83,4766.95,3,0
CUST-00409,Female,0,No,No,1,One year,Fiber optic,No,No internet service,Yes,Bank transfer,56.14,99.86,0,0
CUST-00410,Female,0,Yes,No,12,One year,No,No internet service,No internet service,No,Credit card,79.7,1034.58,1,0
CUST-00411,Male,0,No,Yes,16,Month-to-month,DSL,No,Yes,Yes,Bank transfer,45.46,659.14,1,1
CUST-00412,Male,0,No,Yes,20,Month-to-month,Fiber optic,No internet service,No internet service,Yes,Mailed check,113.18,2062.52,0,0
CUST-00413,Male,0,Yes,No,9,One year,No,No,Yes,Yes,Credit card,22.73,199.54,3,0
CUST-00414,Female,0,Yes,No,1,Month-to-month,No,Yes,No internet service,No,Bank transfer,107.89,185.99,2,0
CUST-00415,Female,0,Yes,No,49,Month-to-month,No,No,No internet service,No,Bank transfer,67.25,3079.15,1,0
CUST-00416,Female,0,No,No,70,Month-to-month,No,Yes,No,Yes,Bank transfer,78.81,5482.51,0,0
CUST-00417,Male,0,No,No,8,Two year,DSL,Yes,No internet service,Yes,Mailed check,98.36,861.44,2,1
CUST-00418,Male,0,No,No,21,Month-to-month,No,Yes,No,Yes,Bank transfer,86.44,1828.87,2,0
CUST-00419,Male,0,No,No,36,One year,Fiber optic,No,No,Yes,Mailed check,46.75,1472.21,1,0
CUST-00420,Male,0,Yes,No,67,Two year,Fiber optic,No,No internet service,Yes,Electronic check,80.0,5330.42,2,0
CUST-00421,Male,0,No,No,50,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,111.69,5180.54,2,1
CUST-00422,Female,0,Yes,Yes,55,Month-to-month,No,No,Yes,Yes,Credit card,42.82,2301.39,3,0
CUST-00423,Male,0,No,No,42,One year,Fiber optic,No,Yes,Yes,Mailed check,117.96,4864.51,1,0
CUST-00424,Female,0,Yes,Yes,30,Month-to-month,No,No internet service,No,Yes,Bank transfer,74.64,2028.38,1,0
CUST-00425,Male,1,No,Yes,14,One year,DSL,No internet service,No,Yes,Mailed check,54.17,753.49,1,0
CUST-00426,Female,0,Yes,No,63,One year,DSL,No,No internet service,Yes,Mailed check,42.67,2700.64,1,0
CUST-00427,Female,0,No,Yes,58,One year,Fiber optic,Yes,No internet service,Yes,Mailed check,59.42,3118.24,1,0
CUST-00428,Female,0,Yes,Yes,1,Month-to-month,DSL,No internet service,No internet service,No,Credit card,18.0,34.46,1,0
CUST-00429,Male,1,Yes,Yes,52,One year,Fiber optic,No internet service,No,Yes,Electronic check,54.62,2876.64,1,0
CUST-00430,Male,1,No,No,6,One year,DSL,Yes,No internet service,Yes,Bank transfer,58.43,369.78,1,0
CUST-00431,Male,1,Yes,Yes,53,Month-to-month,Fiber optic,No,Yes,No,Credit card,38.14,1870.38,1,0
CUST-00432,Female,0,Yes,No,60,One year,DSL,No,No,Yes,Electronic check,83.7,4686.44,5,0
CUST-00433,Male,1,Yes,No,9,Two year,DSL,No,Yes,Yes,Credit card,59.53,578.25,0,0
CUST-00434,Female,0,Yes,No,31,One year,Fiber optic,No,Yes,No,Bank transfer,49.11,1439.34,3,1
CUST-00435,Female,0,Yes,No,9,Month-to-month,DSL,Yes,Yes,No,Mailed check,56.87,524.87,1,0
CUST-00436,Female,0,Yes,No,41,Month-to-month,DSL,Yes,Yes,No,Electronic check,73.88,2740.99,1,1
CUST-00437,Male,0,Yes,No,67,Month-to-month,DSL,No,No internet service,No,Credit card,66.83,4536.5,0,1
CUST-00438,Female,0,Yes,Yes,5,Month-to-month,DSL,No,No,No,Electronic check,47.48,280.28,2,1
CUST-00439,Female,0,Yes,No,29,Month-to-month,Fiber optic,No,No internet service,Yes,Credit card,68.14,1921.63,1,0
CUST-00440,Male,0,No,No,71,Two year,DSL,Yes,No,Yes,Bank transfer,63.73,4561.41,1,0
CUST-00441,Female,0,No,No,21,Month-to-month,Fiber optic,No,No,Yes,Credit card,36.51,765.51,1,1
CUST-00442,Male,0,Yes,No,9,Two year,Fiber optic,No internet service,No,Yes,Mailed check,57.79,574.36,2,1
CUST-00443,Male,0,No,Yes,35,Month-to-month,Fiber optic,Yes,No internet service,No,Electronic check,79.48,2501.42,1,1
CUST-00444,Female,0,Yes,No,37,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,79.3,2663.3,4,1
CUST-00445,Male,0,Yes,Yes,48,Month-to-month,DSL,No,No,No,Mailed check,59.25,2853.25,0,1
CUST-00446,Male,0,No,No,22,Month-to-month,No,Yes,No internet service,Yes,Bank transfer,81.92,1720.2,4,1
CUST-00447,Female,0,No,No,69,One year,Fiber optic,No internet service,No,Yes,Mailed check,40.5,2567.58,1,0
CUST-00448,Male,1,Yes,Yes,38,Two year,DSL,No internet service,No internet service,No,Mailed check,41.28,1550.59,2,0
CUST-00449,Male,0,Yes,Yes,20,Two year,No,No,Yes,Yes,Bank transfer,58.72,1164.74,1,0
CUST-00450,Female,0,Yes,Yes,70,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,102.44,6557.63,1,0
CUST-00451,Female,0,Yes,Yes,67,One year,Fiber optic,Yes,Yes,Yes,Bank transfer,69.08,4273.16,1,0
CUST-00452,Male,0,No,No,36,Month-to-month,No,No,No,Yes,Bank transfer,58.12,1959.6,0,0
CUST-00453,Female,0,No,No,1,Two year,DSL,Yes,Yes,Yes,Bank transfer,103.6,180.05,2,1
CUST-00454,Male,0,Yes,Yes,43,Month-to-month,No,No,No,No,Mailed check,57.83,2250.46,3,1
CUST-00455,Female,1,No,Yes,40,Month-to-month,Fiber optic,Yes,No internet service,No,Credit card,120.0,4578.7,1,0
CUST-00456,Male,0,No,No,10,Month-to-month,Fiber optic,No,No,No,Electronic check,52.22,555.62,0,1
CUST-00457,Male,1,No,Yes,46,Month-to-month,DSL,No internet service,No internet service,No,Credit card,39.71,1703.73,1,0
CUST-00458,Female,0,Yes,No,61,Month-to-month,DSL,Yes,No,No,Credit card,60.84,3423.17,0,0
CUST-00459,Male,0,No,Yes,7,Two year,No,No,Yes,Yes,Bank transfer,58.77,445.51,2,0
CUST-00460,Male,0,Yes,No,52,One year,DSL,No internet service,No,No,Electronic check,44.81,2074.71,0,0
CUST-00461,Male,0,Yes,No,10,Two year,DSL,Yes,Yes,No,Credit card,120.0,1197.39,1,1
CUST-00462,Female,0,Yes,Yes,54,Month-to-month,Fiber optic,No internet service,No,Yes,Bank transfer,72.97,3536.65,1,0
CUST-00463,Male,0,Yes,No,30,One year,Fiber optic,No,No internet service,Yes,Credit card,76.61,2250.81,0,0
